Concept,Auditory,Gustatory,Haptic,Olfactory,Visual
poetry,4.35294117647059,0.0588235294117647,0.5882352941176471,0.11764705882352901,3.05882352941176
president,3.41176470588235,0.0,0.647058823529412,0.35294117647058804,3.7647058823529402
pressure,2.7647058823529402,0.0588235294117647,2.70588235294118,0.0588235294117647,3.29411764705882
pride,2.88235294117647,0.0588235294117647,0.7058823529411771,0.11764705882352901,3.2352941176470598
prince,3.0,0.0,1.0,0.529411764705882,3.7647058823529402
problem,3.52941176470588,0.29411764705882404,1.375,0.5882352941176471,3.41176470588235
promotion,3.41176470588235,0.23529411764705901,0.8823529411764711,0.23529411764705901,3.0
proof,3.35294117647059,1.1176470588235299,2.05882352941176,1.35294117647059,3.88235294117647
provision,0.9375,0.75,1.0,0.5,2.35294117647059
public,3.82352941176471,0.0,2.05882352941176,1.1176470588235299,4.4705882352941195
pupil,2.0,0.0588235294117647,1.29411764705882,0.647058823529412,3.52941176470588
purpose,2.5625,0.0666666666666667,1.0625,0.25,2.4375
quantity,2.0,0.41176470588235303,3.0,0.35294117647058804,4.41176470588235
quarrel,4.64705882352941,0.0,0.7058823529411771,0.0,3.94117647058824
question,4.70588235294118,0.0,0.11764705882352901,0.0,2.70588235294118
quick,2.29411764705882,0.0588235294117647,1.70588235294118,0.23529411764705901,3.88235294117647
race,2.58823529411765,0.0588235294117647,1.64705882352941,0.23529411764705901,4.58823529411765
recall,2.94117647058824,1.5625,1.76470588235294,2.0,3.11764705882353
recognition,3.9375,1.9375,2.625,2.5,4.23529411764706
reduction,2.05882352941176,0.764705882352941,1.76470588235294,0.647058823529412,3.52941176470588
rent,1.76470588235294,0.0,1.17647058823529,0.0,2.94117647058824
requirement,2.625,0.75,0.8125,0.6000000000000001,3.3125
resistance,2.3125,0.125,2.8125,0.3125,3.625
rifle,4.125,0.125,3.25,1.375,4.0
rock,1.64705882352941,0.0588235294117647,4.17647058823529,0.29411764705882404,4.35294117647059
safety,2.11764705882353,0.0588235294117647,2.58823529411765,0.29411764705882404,3.52941176470588
satisfaction,3.17647058823529,2.29411764705882,2.58823529411765,1.64705882352941,3.70588235294118
sea,4.05882352941176,2.88235294117647,3.70588235294118,3.41176470588235,4.76470588235294
selection,2.3125,1.1875,1.75,1.5625,2.9375
shirt,0.17647058823529402,0.0,4.23529411764706,1.8823529411764701,4.4705882352941195
shock,3.88235294117647,0.529411764705882,2.2352941176470598,0.35294117647058804,4.23529411764706
sight,0.47058823529411803,0.11764705882352901,0.41176470588235303,0.11764705882352901,5.0
sister,3.625,0.17647058823529402,2.52941176470588,2.17647058823529,3.52941176470588
situation,3.17647058823529,0.647058823529412,2.05882352941176,1.29411764705882,3.94117647058824
skirt,0.7058823529411771,0.0,3.7647058823529402,0.529411764705882,4.88235294117647
sound,5.0,0.0,0.5882352941176471,0.0625,0.764705882352941
spite,2.875,0.0,0.375,0.0,2.3125
strain,2.11764705882353,0.23529411764705901,3.2352941176470598,0.529411764705882,3.0
success,3.11764705882353,0.647058823529412,1.47058823529412,0.23529411764705901,3.70588235294118
supper,1.70588235294118,4.88235294117647,2.7647058823529402,4.05882352941176,4.35294117647059
supply,1.125,0.35294117647058804,1.41176470588235,0.647058823529412,3.0
suspicion,2.70588235294118,0.17647058823529402,1.1176470588235299,0.35294117647058804,3.17647058823529
taste,0.23529411764705901,5.0,1.64705882352941,2.35294117647059,1.25
tax,1.41176470588235,0.0,0.8823529411764711,0.0,3.52941176470588
team,3.8125,0.0625,1.9375,0.75,4.1875
throw,1.47058823529412,0.0,3.17647058823529,0.0,4.17647058823529
treat,1.5882352941176499,3.47058823529412,2.70588235294118,1.8823529411764701,3.11764705882353
trial,2.41176470588235,0.35294117647058804,0.7058823529411771,0.29411764705882404,2.88235294117647
trust,3.35294117647059,0.11764705882352901,1.5882352941176499,0.0588235294117647,3.29411764705882
turn,1.94117647058824,0.0,1.82352941176471,0.17647058823529402,3.88235294117647
type,2.41176470588235,1.64705882352941,2.70588235294118,1.5882352941176499,3.29411764705882
under,1.1875,0.0,2.70588235294118,0.11764705882352901,4.23529411764706
unit,1.5,0.375,1.86666666666667,0.375,3.0625
value,2.70588235294118,0.647058823529412,1.8823529411764701,0.529411764705882,3.41176470588235
volume,4.35294117647059,0.23529411764705901,1.1176470588235299,0.17647058823529402,1.64705882352941
vote,2.35294117647059,0.0,1.70588235294118,0.0,3.17647058823529
wage,0.3125,0.0,2.70588235294118,0.11764705882352901,3.58823529411765
weather,3.17647058823529,0.23529411764705901,3.0,1.76470588235294,4.76470588235294
welcome,3.94117647058824,0.5625,2.125,0.5625,3.94117647058824
work,2.47058823529412,0.6875,2.29411764705882,0.8823529411764711,3.58823529411765
writing,1.05882352941176,0.0,2.0,0.0625,4.58823529411765
zero,1.3125,0.0625,0.5625,0.1875,2.75
abrasive,1.68421052631579,0.578947368421053,3.68421052631579,0.578947368421053,2.89473684210526
absorbent,0.714285714285714,0.476190476190476,3.14285714285714,0.476190476190476,4.14285714285714
aching,0.666666666666667,0.0476190476190476,3.66666666666667,0.0952380952380952,2.04761904761905
acidic,0.476190476190476,4.19047619047619,1.14285714285714,2.9047619047619,2.19047619047619
acrid,0.375,3.0,0.625,3.5,1.125
adhesive,1.19047619047619,0.904761904761905,4.33333333333333,1.76190476190476,3.66666666666667
alcoholic,0.75,4.35,0.35,4.3,2.85
alive,4.09523809523809,1.57142857142857,3.80952380952381,2.38095238095238,4.57142857142857
amber,0.142857142857143,0.571428571428571,0.523809523809524,0.857142857142857,4.47619047619048
angular,0.25,0.0476190476190476,4.09523809523809,0.0476190476190476,4.28571428571429
antiseptic,0.142857142857143,1.76190476190476,0.9,3.95238095238095,1.66666666666667
aromatic,0.285714285714286,3.38095238095238,0.333333333333333,4.52380952380952,1.3
astringent,0.375,1.75,0.5,1.25,1.625
audible,4.95238095238095,0.0476190476190476,0.285714285714286,0.0476190476190476,1.14285714285714
banging,4.52380952380952,0.0,1.33333333333333,0.0476190476190476,3.04761904761905
barbecued,1.57142857142857,4.95238095238095,1.38095238095238,4.66666666666667,4.61904761904762
barking,5.0,0.142857142857143,0.476190476190476,0.523809523809524,3.38095238095238
beautiful,2.9047619047619,2.80952380952381,2.76190476190476,2.80952380952381,4.61904761904762
beeping,4.85714285714286,0.0,0.142857142857143,0.0476190476190476,1.42857142857143
beery,0.631578947368421,4.26315789473684,0.894736842105263,3.52631578947368,3.15789473684211
beige,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0952380952380952,4.47619047619048
bent,0.0,0.0476190476190476,4.09523809523809,0.0,4.61904761904762
big,1.71428571428571,0.857142857142857,4.38095238095238,0.428571428571429,4.85714285714286
biscuity,0.904761904761905,4.95238095238095,2.23809523809524,3.0,3.47619047619048
bitter,0.19047619047619,4.90476190476191,0.0952380952380952,2.9047619047619,0.857142857142857
black,0.142857142857143,0.0952380952380952,0.0952380952380952,0.142857142857143,4.57142857142857
bland,0.80952380952381,4.80952380952381,0.428571428571429,3.61904761904762,2.0952380952381
blaring,4.5,0.2,0.45,0.2,1.3
bleeping,4.95238095238095,0.0952380952380952,0.19047619047619,0.142857142857143,1.66666666666667
blonde,0.19047619047619,0.0476190476190476,0.0476190476190476,0.142857142857143,4.80952380952381
bloody,0.7,1.28571428571429,1.85714285714286,1.14285714285714,4.71428571428571
blotchy,0.428571428571429,0.380952380952381,1.66666666666667,0.238095238095238,4.61904761904762
blue,0.761904761904762,0.0,0.238095238095238,0.19047619047619,4.76190476190476
blunt,0.904761904761905,0.25,4.71428571428571,0.19047619047619,4.57142857142857
boiling,2.76190476190476,2.0952380952381,4.04761904761905,1.0,4.42857142857143
booming,4.57142857142857,0.0952380952380952,0.952380952380952,0.0952380952380952,2.0952380952381
bouncy,2.0,0.0,3.66666666666667,0.0,3.57142857142857
brackish,1.5,1.5,3.0,2.0,2.0
branching,1.2,0.05,2.45,0.1,4.1
breakable,2.0952380952381,0.0952380952380952,4.23809523809524,0.0952380952380952,4.28571428571429
breezy,2.95238095238095,0.0476190476190476,2.76190476190476,0.571428571428571,3.0
bright,0.142857142857143,0.0476190476190476,0.19047619047619,0.0952380952380952,5.0
brilliant,3.0,2.52380952380952,2.19047619047619,2.0952380952381,3.95238095238095
briny,0.846153846153846,3.23076923076923,1.53846153846154,2.15384615384615,2.15384615384615
bristly,1.95,1.05,4.65,0.2,4.3
brittle,1.52380952380952,0.380952380952381,3.95238095238095,0.0476190476190476,3.42857142857143
broad,0.952380952380952,0.19047619047619,3.0952380952381,0.285714285714286,4.04761904761905
broken,3.19047619047619,0.476190476190476,4.33333333333333,0.476190476190476,4.85714285714286
bronze,0.142857142857143,0.285714285714286,0.80952380952381,0.619047619047619,4.33333333333333
brown,0.0952380952380952,0.333333333333333,0.19047619047619,0.238095238095238,4.71428571428571
brunette,0.1,0.0,0.0,0.0,4.8
bulky,0.571428571428571,0.333333333333333,3.76190476190476,0.0952380952380952,4.42857142857143
bumpy,1.23809523809524,0.65,4.47619047619048,0.0476190476190476,4.09523809523809
burning,1.71428571428571,2.52380952380952,3.61904761904762,4.42857142857143,4.04761904761905
burnt,0.476190476190476,4.04761904761905,2.38095238095238,4.57142857142857,4.19047619047619
bursting,2.76190476190476,1.19047619047619,3.23809523809524,1.0,4.23809523809524
buttery,0.0952380952380952,4.90476190476191,1.80952380952381,3.19047619047619,3.0952380952381
buzzing,4.71428571428571,0.142857142857143,1.71428571428571,0.0476190476190476,1.80952380952381
caramelised,0.285714285714286,4.38095238095238,1.42857142857143,3.9047619047619,3.52380952380952
charred,0.157894736842105,2.42105263157895,1.68421052631579,3.31578947368421,3.68421052631579
cheesy,0.666666666666667,4.71428571428571,0.476190476190476,4.19047619047619,3.04761904761905
chequered,0.105263157894737,0.0,0.263157894736842,0.0,4.47368421052632
chewy,1.33333333333333,4.47619047619048,2.04761904761905,0.619047619047619,2.57142857142857
chilly,0.666666666666667,1.28571428571429,4.19047619047619,0.571428571428571,2.95238095238095
chocolatey,0.333333333333333,4.95238095238095,1.0,4.52380952380952,4.19047619047619
chubby,0.428571428571429,0.19047619047619,4.09523809523809,0.571428571428571,4.95238095238095
circular,0.142857142857143,0.0952380952380952,3.85714285714286,0.0,4.76190476190476
citrusy,0.0476190476190476,5.0,0.571428571428571,3.95238095238095,2.57142857142857
clammy,0.4,0.6,4.35,1.45,2.75
clamorous,2.375,0.125,2.875,0.875,2.25
clean,0.571428571428571,1.80952380952381,3.33333333333333,3.80952380952381,4.61904761904762
clear,2.52380952380952,0.571428571428571,1.23809523809524,1.04761904761905,4.52380952380952
cloudy,0.142857142857143,0.333333333333333,0.285714285714286,0.142857142857143,4.71428571428571
cloying,0.333333333333333,3.33333333333333,1.75,2.33333333333333,1.66666666666667
coconutty,0.19047619047619,4.66666666666667,1.52380952380952,3.61904761904762,3.61904761904762
cold,0.761904761904762,2.38095238095238,4.66666666666667,0.952380952380952,2.85714285714286
colossal,1.6875,0.3125,2.29411764705882,0.5625,4.875
colourful,0.19047619047619,0.333333333333333,0.238095238095238,0.428571428571429,4.80952380952381
compact,0.476190476190476,0.285714285714286,2.9047619047619,0.19047619047619,4.76190476190476
conical,0.153846153846154,0.0769230769230769,4.07692307692308,0.0,4.69230769230769
contoured,0.35,0.05,3.6,0.1,4.15
cooing,4.84210526315789,0.0,0.105263157894737,0.0,2.15789473684211
cool,0.380952380952381,1.85714285714286,4.33333333333333,0.285714285714286,2.42857142857143
crackling,4.28571428571429,1.33333333333333,1.38095238095238,0.904761904761905,2.80952380952381
craggy,1.0,0.133333333333333,2.66666666666667,0.133333333333333,3.46666666666667
crashing,4.57142857142857,0.142857142857143,1.23809523809524,0.523809523809524,4.61904761904762
creaking,4.47619047619048,0.0,1.14285714285714,0.0,2.04761904761905
creamy,0.19047619047619,4.47619047619048,2.76190476190476,2.38095238095238,3.80952380952381
creased,0.15,0.15,3.65,0.15,4.7
crimson,0.19047619047619,0.0476190476190476,0.285714285714286,0.0952380952380952,4.42857142857143
crinkled,2.71428571428571,0.904761904761905,4.61904761904762,0.238095238095238,4.61904761904762
crisp,2.04761904761905,2.66666666666667,3.38095238095238,1.14285714285714,3.0952380952381
crooked,0.619047619047619,0.19047619047619,3.57142857142857,0.142857142857143,4.47619047619048
crowded,3.71428571428571,0.0,2.28571428571429,0.761904761904762,4.61904761904762
crunching,3.71428571428571,3.04761904761905,2.14285714285714,0.428571428571429,2.14285714285714
crying,4.47619047619048,0.142857142857143,1.23809523809524,0.0476190476190476,4.42857142857143
curly,0.0,0.285714285714286,3.85714285714286,0.0,4.76190476190476
curved,0.1,0.105263157894737,3.95,0.0,4.5
cute,3.14285714285714,0.380952380952381,1.66666666666667,0.80952380952381,4.76190476190476
damp,0.380952380952381,0.380952380952381,4.14285714285714,3.14285714285714,3.80952380952381
dank,0.866666666666667,0.733333333333333,1.17647058823529,2.8,3.46666666666667
dappled,0.571428571428571,0.214285714285714,1.85714285714286,0.285714285714286,4.0
dark,0.714285714285714,0.523809523809524,0.19047619047619,0.19047619047619,4.42857142857143
dazzling,0.619047619047619,0.0952380952380952,0.380952380952381,0.238095238095238,4.90476190476191
dead,1.38095238095238,0.238095238095238,2.42857142857143,2.33333333333333,4.09523809523809
deafening,5.0,0.0476190476190476,0.19047619047619,0.0,1.23809523809524
deep,2.0952380952381,0.285714285714286,3.61904761904762,0.380952380952381,4.42857142857143
delicious,1.33333333333333,4.71428571428571,1.33333333333333,4.19047619047619,3.38095238095238
dim,0.80952380952381,0.25,0.0952380952380952,0.19047619047619,4.33333333333333
dirty,0.476190476190476,1.28571428571429,2.71428571428571,3.52380952380952,4.80952380952381
downy,0.133333333333333,0.133333333333333,2.75,0.0,3.33333333333333
drab,1.26315789473684,1.36842105263158,1.10526315789474,0.736842105263158,4.10526315789474
dry,0.333333333333333,2.52380952380952,4.28571428571429,0.428571428571429,3.57142857142857
dull,2.33333333333333,1.23809523809524,0.571428571428571,1.19047619047619,4.28571428571429
dusty,0.05,0.380952380952381,3.38095238095238,1.19047619047619,4.28571428571429
earthy,1.04761904761905,2.0,3.42857142857143,3.0952380952381,3.95238095238095
echoing,4.71428571428571,0.0,0.333333333333333,0.0,0.523809523809524
eggy,0.142857142857143,4.38095238095238,1.04761904761905,4.33333333333333,2.85714285714286
elastic,1.95238095238095,0.619047619047619,4.57142857142857,0.666666666666667,3.80952380952381
elegant,1.85714285714286,0.666666666666667,1.52380952380952,1.0952380952381,4.76190476190476
empty,1.65,0.25,3.6,0.15,4.75
enormous,1.19047619047619,0.0952380952380952,3.85714285714286,0.333333333333333,4.76190476190476
faint,2.33333333333333,1.42857142857143,0.619047619047619,1.85714285714286,2.76190476190476
falling,3.0,0.19047619047619,1.80952380952381,0.19047619047619,4.85714285714286
fat,0.380952380952381,1.55,3.76190476190476,0.952380952380952,4.61904761904762
fatty,0.333333333333333,4.38095238095238,1.85714285714286,1.71428571428571,3.66666666666667
feverish,0.666666666666667,0.238095238095238,3.19047619047619,0.285714285714286,2.85714285714286
filthy,0.380952380952381,0.238095238095238,2.0,2.42857142857143,4.85714285714286
fishy,0.285714285714286,4.47619047619048,0.952380952380952,4.57142857142857,3.38095238095238
flaky,1.19047619047619,1.71428571428571,3.95238095238095,0.333333333333333,3.76190476190476
flat,0.857142857142857,0.523809523809524,4.14285714285714,0.0476190476190476,4.52380952380952
flavoursome,0.19047619047619,4.85714285714286,0.428571428571429,4.23809523809524,1.9047619047619
fleshy,0.0952380952380952,2.15,3.57142857142857,0.904761904761905,4.28571428571429
flickering,1.28571428571429,0.0952380952380952,0.571428571428571,0.0952380952380952,4.76190476190476
floppy,0.142857142857143,0.238095238095238,4.19047619047619,0.142857142857143,4.23809523809524
floral,0.142857142857143,1.35,1.52380952380952,3.80952380952381,4.80952380952381
flowery,0.0,0.571428571428571,1.85714285714286,3.9047619047619,4.42857142857143
fluffy,0.333333333333333,1.0952380952381,4.57142857142857,0.333333333333333,4.04761904761905
foamy,0.285714285714286,1.19047619047619,3.66666666666667,0.428571428571429,4.52380952380952
foetid,0.0,2.25,1.25,2.25,2.25
foggy,0.333333333333333,0.0952380952380952,0.80952380952381,0.476190476190476,4.76190476190476
forked,0.285714285714286,0.238095238095238,3.42857142857143,0.0952380952380952,4.04761904761905
fragrant,0.238095238095238,2.76190476190476,0.238095238095238,5.0,0.952380952380952
freezing,0.666666666666667,2.0952380952381,4.76190476190476,0.619047619047619,3.95238095238095
fresh,1.0,4.09523809523809,2.42857142857143,4.52380952380952,3.95238095238095
frosty,1.04761904761905,0.952380952380952,3.76190476190476,0.857142857142857,4.04761904761905
fruity,0.238095238095238,4.76190476190476,0.904761904761905,4.42857142857143,3.23809523809524
fuzzy,1.57142857142857,0.285714285714286,3.04761904761905,0.0,3.66666666666667
gamy,0.428571428571429,2.21428571428571,2.78571428571429,2.07142857142857,2.78571428571429
garlicky,0.142857142857143,4.95238095238095,0.142857142857143,4.42857142857143,2.14285714285714
gigantic,1.38095238095238,0.142857142857143,3.28571428571429,0.19047619047619,4.71428571428571
giggling,4.71428571428571,0.0,0.571428571428571,0.0,3.95238095238095
glamorous,1.71428571428571,0.238095238095238,1.57142857142857,1.23809523809524,4.66666666666667
gleaming,0.523809523809524,0.238095238095238,0.761904761904762,0.619047619047619,4.57142857142857
glistening,0.952380952380952,0.142857142857143,0.619047619047619,0.19047619047619,4.38095238095238
glittery,0.761904761904762,0.0476190476190476,2.0,0.0952380952380952,4.66666666666667
globular,0.777777777777778,0.888888888888889,3.16666666666667,0.333333333333333,4.44444444444444
glossy,0.380952380952381,0.476190476190476,3.76190476190476,0.333333333333333,4.80952380952381
glowing,0.428571428571429,0.142857142857143,0.523809523809524,0.285714285714286,4.57142857142857
gold,0.142857142857143,0.142857142857143,1.04761904761905,0.238095238095238,4.52380952380952
gooey,1.57142857142857,2.61904761904762,4.66666666666667,0.714285714285714,4.23809523809524
gorgeous,1.47619047619048,2.52380952380952,2.19047619047619,2.85714285714286,4.90476190476191
grainy,1.23809523809524,2.33333333333333,4.19047619047619,0.476190476190476,3.42857142857143
grassy,0.2,0.333333333333333,3.23809523809524,3.0,4.61904761904762
greasy,0.19047619047619,3.80952380952381,3.95238095238095,2.33333333333333,3.76190476190476
green,0.238095238095238,0.523809523809524,0.380952380952381,0.714285714285714,4.95238095238095
grey,0.380952380952381,0.0952380952380952,0.0476190476190476,0.285714285714286,4.76190476190476
gritty,1.85714285714286,1.85714285714286,4.33333333333333,0.19047619047619,3.47619047619048
groaning,4.47619047619048,0.0,0.142857142857143,0.0476190476190476,2.14285714285714
grotesque,1.76190476190476,2.76190476190476,2.85714285714286,3.0,4.38095238095238
growling,4.61904761904762,0.0952380952380952,0.19047619047619,0.19047619047619,3.04761904761905
grubby,0.142857142857143,0.19047619047619,2.33333333333333,2.14285714285714,4.66666666666667
gurgling,4.38095238095238,0.476190476190476,0.714285714285714,0.523809523809524,3.23809523809524
hairy,0.19047619047619,0.19047619047619,4.42857142857143,0.19047619047619,4.47619047619048
handsome,0.904761904761905,0.333333333333333,1.42857142857143,1.38095238095238,4.95238095238095
happy,3.61904761904762,1.14285714285714,1.23809523809524,1.28571428571429,4.33333333333333
hard,1.28571428571429,1.0,4.71428571428571,0.0952380952380952,3.9047619047619
harsh,3.33333333333333,2.28571428571429,2.52380952380952,1.80952380952381,3.19047619047619
hazy,0.952380952380952,0.0,0.142857142857143,0.476190476190476,4.38095238095238
heavy,1.71428571428571,0.571428571428571,3.9047619047619,0.238095238095238,3.52380952380952
herby,0.0476190476190476,4.80952380952381,0.761904761904762,4.14285714285714,2.80952380952381
high,2.47619047619048,0.285714285714286,2.28571428571429,0.285714285714286,4.38095238095238
hissing,4.52380952380952,0.0476190476190476,0.333333333333333,0.0476190476190476,2.0952380952381
hoarse,3.9,0.35,1.45,0.15,1.55
hollow,3.85714285714286,0.571428571428571,4.14285714285714,0.0952380952380952,4.38095238095238
honeyed,0.333333333333333,4.09523809523809,1.33333333333333,3.57142857142857,3.04761904761905
hot,1.04761904761905,4.42857142857143,4.85714285714286,1.66666666666667,3.33333333333333
howling,4.95238095238095,0.142857142857143,0.142857142857143,0.142857142857143,2.80952380952381
huge,1.42857142857143,0.380952380952381,3.71428571428571,0.333333333333333,4.95
humid,0.238095238095238,0.476190476190476,3.28571428571429,1.42857142857143,1.76190476190476
hushed,4.38095238095238,0.0,0.142857142857143,0.0476190476190476,1.80952380952381
husky,4.61904761904762,0.333333333333333,0.571428571428571,0.714285714285714,1.28571428571429
icy,1.23809523809524,1.9047619047619,4.42857142857143,0.619047619047619,4.52380952380952
immense,2.33333333333333,1.61904761904762,2.0952380952381,1.66666666666667,4.0
insipid,0.285714285714286,0.857142857142857,0.428571428571429,1.42857142857143,1.71428571428571
itchy,1.28571428571429,0.333333333333333,4.80952380952381,0.285714285714286,3.14285714285714
jagged,0.619047619047619,0.476190476190476,4.76190476190476,0.238095238095238,4.71428571428571
jammy,0.238095238095238,4.71428571428571,1.52380952380952,2.47619047619048,3.33333333333333
jingling,4.95,0.15,1.1,0.15,2.95
juicy,1.42857142857143,4.85714285714286,2.19047619047619,2.80952380952381,3.61904761904762
khaki,0.3,0.1,0.55,0.25,4.95
large,1.47619047619048,0.571428571428571,4.19047619047619,0.380952380952381,4.85714285714286
laughing,4.71428571428571,0.0476190476190476,0.55,0.0476190476190476,4.33333333333333
leathery,0.523809523809524,0.380952380952381,4.57142857142857,2.85714285714286,4.14285714285714
lemony,0.0,4.95238095238095,0.714285714285714,3.71428571428571,2.9047619047619
light,1.0,1.57142857142857,2.38095238095238,1.0,4.14285714285714
lilting,2.27272727272727,0.363636363636364,1.41666666666667,0.545454545454545,2.54545454545455
lithe,0.0,0.166666666666667,3.0,0.166666666666667,4.16666666666667
little,0.380952380952381,0.0952380952380952,3.23809523809524,0.0,4.66666666666667
long,0.714285714285714,0.0,3.9047619047619,0.0,4.76190476190476
loose,0.380952380952381,0.0476190476190476,3.80952380952381,0.142857142857143,4.14285714285714
loud,4.95238095238095,0.238095238095238,0.238095238095238,0.0952380952380952,1.57142857142857
low,1.9047619047619,0.142857142857143,2.52380952380952,0.142857142857143,4.28571428571429
lukewarm,0.238095238095238,2.57142857142857,4.71428571428571,0.714285714285714,0.714285714285714
lumpy,0.714285714285714,2.52380952380952,4.47619047619048,0.285714285714286,4.42857142857143
lush,0.857142857142857,2.95238095238095,3.0,3.0,4.04761904761905
malty,0.0,3.84210526315789,0.789473684210526,2.73684210526316,1.84210526315789
meaty,0.0952380952380952,4.80952380952381,1.61904761904762,3.28571428571429,3.76190476190476
medicinal,0.6,2.45,0.75,2.35,3.2
mellow,2.71428571428571,1.04761904761905,0.428571428571429,0.80952380952381,3.14285714285714
melodious,4.84210526315789,0.368421052631579,0.526315789473684,0.368421052631579,0.842105263157895
melted,0.857142857142857,2.71428571428571,3.85714285714286,1.57142857142857,4.85714285714286
meowing,4.95238095238095,0.0952380952380952,0.19047619047619,0.380952380952381,2.57142857142857
metal,2.66666666666667,1.28571428571429,4.23809523809524,1.23809523809524,4.52380952380952
mild,1.76190476190476,3.61904761904762,1.38095238095238,2.61904761904762,2.19047619047619
miniature,0.428571428571429,0.142857142857143,3.33333333333333,0.19047619047619,4.57142857142857
minty,0.0,4.95238095238095,0.142857142857143,3.95238095238095,1.71428571428571
misty,0.571428571428571,0.476190476190476,1.0952380952381,0.952380952380952,4.71428571428571
moaning,4.95238095238095,0.142857142857143,0.19047619047619,0.142857142857143,3.0
moist,1.42857142857143,2.85714285714286,4.38095238095238,1.71428571428571,3.66666666666667
motionless,1.71428571428571,0.0,2.52380952380952,0.0476190476190476,4.57142857142857
mottled,0.636363636363636,0.636363636363636,1.33333333333333,0.727272727272727,4.36363636363636
mouldy,0.0476190476190476,3.0,1.80952380952381,3.47619047619048,4.38095238095238
muddy,1.38095238095238,0.761904761904762,3.52380952380952,2.23809523809524,4.52380952380952
muffled,4.47619047619048,0.333333333333333,0.428571428571429,0.333333333333333,1.38095238095238
muggy,0.764705882352941,0.647058823529412,1.35294117647059,1.58823529411765,3.17647058823529
mumbling,4.90476190476191,0.0952380952380952,0.238095238095238,0.142857142857143,1.9047619047619
murky,0.571428571428571,0.428571428571429,0.857142857142857,1.57142857142857,4.38095238095238
murmuring,4.85714285714286,0.0952380952380952,0.238095238095238,0.142857142857143,2.19047619047619
mushroomy,0.0476190476190476,4.76190476190476,1.76190476190476,3.0,3.85714285714286
mushy,1.9047619047619,3.23809523809524,4.42857142857143,0.523809523809524,3.85714285714286
musky,0.368421052631579,2.05263157894737,0.157894736842105,4.26315789473684,1.94736842105263
musty,0.473684210526316,1.73684210526316,0.631578947368421,4.31578947368421,3.21052631578947
mute,4.95238095238095,0.0,0.0952380952380952,0.0,1.52380952380952
muttering,4.80952380952381,0.0952380952380952,0.19047619047619,0.142857142857143,2.61904761904762
narrow,0.523809523809524,0.0952380952380952,3.0952380952381,0.0952380952380952,4.85714285714286
noisy,4.95238095238095,0.0476190476190476,0.285714285714286,0.0476190476190476,1.66666666666667
noxious,0.818181818181818,2.18181818181818,0.272727272727273,3.1,2.45454545454545
nutty,0.333333333333333,4.95238095238095,1.47619047619048,3.0,3.57142857142857
odorous,0.285714285714286,1.85714285714286,0.19047619047619,4.95238095238095,1.14285714285714
oily,0.238095238095238,3.33333333333333,3.61904761904762,2.0,3.9047619047619
oniony,0.19047619047619,4.95238095238095,1.23809523809524,4.52380952380952,3.42857142857143
open,1.33333333333333,0.0952380952380952,3.42857142857143,0.19047619047619,4.76190476190476
orange,0.0952380952380952,2.80952380952381,1.14285714285714,2.33333333333333,4.61904761904762
orangey,0.380952380952381,4.33333333333333,1.57142857142857,3.76190476190476,4.23809523809524
oval,0.0476190476190476,0.285714285714286,3.95238095238095,0.19047619047619,4.61904761904762
painful,3.33333333333333,0.80952380952381,4.61904761904762,0.761904761904762,3.85714285714286
palatable,0.235294117647059,4.82352941176471,0.764705882352941,3.64705882352941,3.47058823529412
pale,0.238095238095238,0.333333333333333,0.285714285714286,0.0952380952380952,4.95238095238095
patterned,0.333333333333333,0.0476190476190476,1.71428571428571,0.0952380952380952,4.90476190476191
peachy,0.0476190476190476,3.61904761904762,2.14285714285714,3.04761904761905,3.23809523809524
peppery,0.0952380952380952,4.95238095238095,0.333333333333333,3.52380952380952,2.66666666666667
perfumed,0.0952380952380952,2.28571428571429,0.19047619047619,4.90476190476191,0.476190476190476
petite,0.285714285714286,0.0,2.71428571428571,0.0,4.52380952380952
pink,0.142857142857143,0.333333333333333,0.333333333333333,0.19047619047619,4.47619047619048
plain,0.571428571428571,3.23809523809524,1.19047619047619,1.0952380952381,4.28571428571429
plastic,1.47619047619048,0.952380952380952,4.28571428571429,1.61904761904762,4.33333333333333
polished,0.428571428571429,0.0,3.47619047619048,1.85714285714286,4.66666666666667
popping,4.19047619047619,0.476190476190476,1.57142857142857,0.476190476190476,3.52380952380952
portly,0.333333333333333,0.833333333333333,2.25,0.916666666666667,4.0
prickly,1.19047619047619,0.952380952380952,4.90476190476191,0.285714285714286,4.14285714285714
puffy,0.80952380952381,0.571428571428571,3.57142857142857,0.428571428571429,4.14285714285714
pulsing,3.42857142857143,0.0476190476190476,4.47619047619048,0.19047619047619,4.14285714285714
pungent,0.210526315789474,2.21052631578947,0.315789473684211,4.84210526315789,1.52631578947368
puny,0.647058823529412,0.411764705882353,2.64705882352941,0.294117647058824,4.47058823529412
purple,0.19047619047619,0.142857142857143,0.0476190476190476,0.0952380952380952,5.0
purring,4.85714285714286,0.0476190476190476,0.857142857142857,0.0952380952380952,2.23809523809524
putrid,0.368421052631579,3.31578947368421,0.631578947368421,3.89473684210526,2.42105263157895
quiet,4.95238095238095,0.0476190476190476,0.0952380952380952,0.0952380952380952,2.0952380952381
